date,provincia_destino_name,day_of_week,month,year,viajes
2023-07-01,"Palmas, Las",Saturday,7,2023,15152
2023-07-01,Santa Cruz de Tenerife,Saturday,7,2023,14446
2023-07-02,"Balears, Illes",Sunday,7,2023,28098
2023-07-02,"Palmas, Las",Sunday,7,2023,17368
2023-07-02,Santa Cruz de Tenerife,Sunday,7,2023,14820
2023-07-03,"Balears, Illes",Monday,7,2023,30304
2023-07-03,"Palmas, Las",Monday,7,2023,18252
2023-07-03,Santa Cruz de Tenerife,Monday,7,2023,15239
2023-07-04,"Balears, Illes",Tuesday,7,2023,27423
2023-07-04,"Palmas, Las",Tuesday,7,2023,15500
2023-07-04,Santa Cruz de Tenerife,Tuesday,7,2023,14006
2023-07-05,"Balears, Illes",Wednesday,7,2023,26518
2023-07-05,"Palmas, Las",Wednesday,7,2023,15926
2023-07-05,Santa Cruz de Tenerife,Wednesday,7,2023,13775
2023-07-06,"Balears, Illes",Thursday,7,2023,31217
2023-07-06,"Palmas, Las",Thursday,7,2023,17472
2023-07-06,Santa Cruz de Tenerife,Thursday,7,2023,14048
2023-07-07,"Balears, Illes",Friday,7,2023,36183
2023-07-07,"Palmas, Las",Friday,7,2023,20386
2023-07-07,Santa Cruz de Tenerife,Friday,7,2023,16043
2023-07-08,"Balears, Illes",Saturday,7,2023,31670
2023-07-08,"Palmas, Las",Saturday,7,2023,17172
2023-07-08,Santa Cruz de Tenerife,Saturday,7,2023,14715
2023-07-09,"Balears, Illes",Sunday,7,2023,30186
2023-07-09,"Palmas, Las",Sunday,7,2023,17771
2023-07-09,Santa Cruz de Tenerife,Sunday,7,2023,19263
2023-07-10,"Balears, Illes",Monday,7,2023,31197
2023-07-10,"Palmas, Las",Monday,7,2023,18904
2023-07-10,Santa Cruz de Tenerife,Monday,7,2023,16118
2023-07-11,"Balears, Illes",Tuesday,7,2023,29480
2023-07-11,"Palmas, Las",Tuesday,7,2023,15524
2023-07-11,Santa Cruz de Tenerife,Tuesday,7,2023,14601
2023-07-12,"Balears, Illes",Wednesday,7,2023,27407
2023-07-12,"Palmas, Las",Wednesday,7,2023,16597
2023-07-12,Santa Cruz de Tenerife,Wednesday,7,2023,14302
2023-07-13,"Balears, Illes",Thursday,7,2023,30296
2023-07-13,"Palmas, Las",Thursday,7,2023,16534
2023-07-13,Santa Cruz de Tenerife,Thursday,7,2023,15376
2023-07-14,"Balears, Illes",Friday,7,2023,36382
2023-07-14,"Palmas, Las",Friday,7,2023,18121
2023-07-14,Santa Cruz de Tenerife,Friday,7,2023,16239
2023-07-15,"Balears, Illes",Saturday,7,2023,30227
2023-07-15,"Palmas, Las",Saturday,7,2023,16319
2023-07-15,Santa Cruz de Tenerife,Saturday,7,2023,14000
2023-07-16,"Balears, Illes",Sunday,7,2023,29808
2023-07-16,"Palmas, Las",Sunday,7,2023,17319
2023-07-16,Santa Cruz de Tenerife,Sunday,7,2023,15173
2023-07-17,"Balears, Illes",Monday,7,2023,31248
2023-07-17,"Palmas, Las",Monday,7,2023,18083
2023-07-17,Santa Cruz de Tenerife,Monday,7,2023,14808
2023-07-18,"Balears, Illes",Tuesday,7,2023,30745
2023-07-18,"Palmas, Las",Tuesday,7,2023,15070
2023-07-18,Santa Cruz de Tenerife,Tuesday,7,2023,13470
2023-07-19,"Balears, Illes",Wednesday,7,2023,29037
2023-07-19,"Palmas, Las",Wednesday,7,2023,15529
2023-07-19,Santa Cruz de Tenerife,Wednesday,7,2023,13934
2023-07-20,"Balears, Illes",Thursday,7,2023,31038
2023-07-20,"Palmas, Las",Thursday,7,2023,17459
2023-07-20,Santa Cruz de Tenerife,Thursday,7,2023,14723
2023-07-21,"Balears, Illes",Friday,7,2023,35389
2023-07-21,"Palmas, Las",Friday,7,2023,17663
2023-07-21,Santa Cruz de Tenerife,Friday,7,2023,15769
2023-07-22,"Balears, Illes",Saturday,7,2023,29503
2023-07-22,"Palmas, Las",Saturday,7,2023,15265
2023-07-22,Santa Cruz de Tenerife,Saturday,7,2023,13537
2023-07-23,"Balears, Illes",Sunday,7,2023,31576
2023-07-23,"Palmas, Las",Sunday,7,2023,17466
2023-07-23,Santa Cruz de Tenerife,Sunday,7,2023,14085
2023-07-24,"Balears, Illes",Monday,7,2023,36195
2023-07-24,"Palmas, Las",Monday,7,2023,18734
2023-07-24,Santa Cruz de Tenerife,Monday,7,2023,14966
2023-07-25,"Balears, Illes",Tuesday,7,2023,29741
2023-07-25,"Palmas, Las",Tuesday,7,2023,15621
2023-07-25,Santa Cruz de Tenerife,Tuesday,7,2023,13691
2023-07-26,"Balears, Illes",Wednesday,7,2023,28079
2023-07-26,"Palmas, Las",Wednesday,7,2023,16370
2023-07-26,Santa Cruz de Tenerife,Wednesday,7,2023,14504
2023-07-27,"Balears, Illes",Thursday,7,2023,32442
2023-07-27,"Palmas, Las",Thursday,7,2023,17526
2023-07-27,Santa Cruz de Tenerife,Thursday,7,2023,14472
2023-07-28,"Balears, Illes",Friday,7,2023,36740
2023-07-28,"Palmas, Las",Friday,7,2023,18172
2023-07-28,Santa Cruz de Tenerife,Friday,7,2023,16446
2023-07-29,"Balears, Illes",Saturday,7,2023,35232
2023-07-29,"Palmas, Las",Saturday,7,2023,16660
2023-07-29,Santa Cruz de Tenerife,Saturday,7,2023,14260
2023-07-30,"Balears, Illes",Sunday,7,2023,32593
2023-07-30,"Palmas, Las",Sunday,7,2023,17571
2023-07-30,Santa Cruz de Tenerife,Sunday,7,2023,15648
2023-07-31,"Balears, Illes",Monday,7,2023,32964
2023-07-31,"Palmas, Las",Monday,7,2023,18574
2023-07-31,Santa Cruz de Tenerife,Monday,7,2023,15434
2023-08-01,"Balears, Illes",Tuesday,8,2023,31457
2023-08-01,"Palmas, Las",Tuesday,8,2023,15792
2023-08-01,Santa Cruz de Tenerife,Tuesday,8,2023,13747
2023-08-02,"Balears, Illes",Wednesday,8,2023,30201
2023-08-02,"Palmas, Las",Wednesday,8,2023,16332
2023-08-02,Santa Cruz de Tenerife,Wednesday,8,2023,13747
2023-08-03,"Balears, Illes",Thursday,8,2023,32743
2023-08-03,"Palmas, Las",Thursday,8,2023,17027
2023-08-03,Santa Cruz de Tenerife,Thursday,8,2023,14122
2023-08-04,"Balears, Illes",Friday,8,2023,35800
2023-08-04,"Palmas, Las",Friday,8,2023,16450
2023-08-04,Santa Cruz de Tenerife,Friday,8,2023,14829
2023-08-05,"Balears, Illes",Saturday,8,2023,33328
2023-08-05,"Palmas, Las",Saturday,8,2023,15146
2023-08-05,Santa Cruz de Tenerife,Saturday,8,2023,12777
2023-08-06,"Balears, Illes",Sunday,8,2023,32132
2023-08-06,"Palmas, Las",Sunday,8,2023,16627
2023-08-06,Santa Cruz de Tenerife,Sunday,8,2023,14754
2023-08-07,"Balears, Illes",Monday,8,2023,34502
2023-08-07,"Palmas, Las",Monday,8,2023,18717
2023-08-07,Santa Cruz de Tenerife,Monday,8,2023,15184
2023-08-08,"Balears, Illes",Tuesday,8,2023,29920
2023-08-08,"Palmas, Las",Tuesday,8,2023,15113
2023-08-08,Santa Cruz de Tenerife,Tuesday,8,2023,13457
2023-08-09,"Balears, Illes",Wednesday,8,2023,29159
2023-08-09,"Palmas, Las",Wednesday,8,2023,16409
2023-08-09,Santa Cruz de Tenerife,Wednesday,8,2023,14089
2023-08-10,"Balears, Illes",Thursday,8,2023,31641
2023-08-10,"Palmas, Las",Thursday,8,2023,16682
2023-08-10,Santa Cruz de Tenerife,Thursday,8,2023,13916
2023-08-11,"Balears, Illes",Friday,8,2023,35194
2023-08-11,"Palmas, Las",Friday,8,2023,19748
2023-08-11,Santa Cruz de Tenerife,Friday,8,2023,16868
2023-08-12,"Balears, Illes",Saturday,8,2023,33257
2023-08-12,"Palmas, Las",Saturday,8,2023,19334
2023-08-12,Santa Cruz de Tenerife,Saturday,8,2023,14118
2023-08-13,"Balears, Illes",Sunday,8,2023,32735
2023-08-13,"Palmas, Las",Sunday,8,2023,17759
2023-08-13,Santa Cruz de Tenerife,Sunday,8,2023,15246
2023-08-14,"Balears, Illes",Monday,8,2023,33845
2023-08-14,"Palmas, Las",Monday,8,2023,18269
2023-08-14,Santa Cruz de Tenerife,Monday,8,2023,14794
2023-08-15,"Balears, Illes",Tuesday,8,2023,31334
2023-08-15,"Palmas, Las",Tuesday,8,2023,15202
2023-08-15,Santa Cruz de Tenerife,Tuesday,8,2023,14011
2023-08-16,"Balears, Illes",Wednesday,8,2023,29834
2023-08-16,"Palmas, Las",Wednesday,8,2023,17849
2023-08-16,Santa Cruz de Tenerife,Wednesday,8,2023,14524
2023-08-17,"Balears, Illes",Thursday,8,2023,32133
2023-08-17,"Palmas, Las",Thursday,8,2023,17487
2023-08-17,Santa Cruz de Tenerife,Thursday,8,2023,14042
2023-08-18,"Balears, Illes",Friday,8,2023,32991
2023-08-18,"Palmas, Las",Friday,8,2023,18228
2023-08-18,Santa Cruz de Tenerife,Friday,8,2023,15369
2023-08-19,"Balears, Illes",Saturday,8,2023,30928
2023-08-19,"Palmas, Las",Saturday,8,2023,18522
2023-08-19,Santa Cruz de Tenerife,Saturday,8,2023,15348
2023-08-20,"Balears, Illes",Sunday,8,2023,31496
2023-08-20,"Palmas, Las",Sunday,8,2023,17759
2023-08-20,Santa Cruz de Tenerife,Sunday,8,2023,16305
2023-08-21,"Balears, Illes",Monday,8,2023,31913
2023-08-21,"Palmas, Las",Monday,8,2023,18219
2023-08-21,Santa Cruz de Tenerife,Monday,8,2023,15465
2023-08-22,"Balears, Illes",Tuesday,8,2023,28618
2023-08-22,"Palmas, Las",Tuesday,8,2023,15806
2023-08-22,Santa Cruz de Tenerife,Tuesday,8,2023,13920
2023-08-23,"Balears, Illes",Wednesday,8,2023,27911
2023-08-23,"Palmas, Las",Wednesday,8,2023,16247
2023-08-23,Santa Cruz de Tenerife,Wednesday,8,2023,13677
2023-08-24,"Balears, Illes",Thursday,8,2023,29267
2023-08-24,"Palmas, Las",Thursday,8,2023,16236
2023-08-24,Santa Cruz de Tenerife,Thursday,8,2023,13607
2023-08-25,"Balears, Illes",Friday,8,2023,30878
2023-08-25,"Palmas, Las",Friday,8,2023,16720
2023-08-25,Santa Cruz de Tenerife,Friday,8,2023,14375
2023-08-26,"Balears, Illes",Saturday,8,2023,26650
2023-08-26,"Palmas, Las",Saturday,8,2023,15535
2023-08-26,Santa Cruz de Tenerife,Saturday,8,2023,13379
2023-08-27,"Balears, Illes",Sunday,8,2023,29721
2023-08-27,"Palmas, Las",Sunday,8,2023,15672
2023-08-27,Santa Cruz de Tenerife,Sunday,8,2023,14606
2023-08-28,"Balears, Illes",Monday,8,2023,32506
2023-08-28,"Palmas, Las",Monday,8,2023,17504
2023-08-28,Santa Cruz de Tenerife,Monday,8,2023,14890
2023-08-29,"Balears, Illes",Tuesday,8,2023,26608
2023-08-29,"Palmas, Las",Tuesday,8,2023,14148
2023-08-29,Santa Cruz de Tenerife,Tuesday,8,2023,13158
2023-08-30,"Balears, Illes",Wednesday,8,2023,26947
2023-08-30,"Palmas, Las",Wednesday,8,2023,15350
2023-08-30,Santa Cruz de Tenerife,Wednesday,8,2023,13606
2023-08-31,"Balears, Illes",Thursday,8,2023,29354
2023-08-31,"Palmas, Las",Thursday,8,2023,16221
2023-08-31,Santa Cruz de Tenerife,Thursday,8,2023,14155
2023-09-01,"Balears, Illes",Friday,9,2023,30639
2023-09-01,"Palmas, Las",Friday,9,2023,16882
2023-09-01,Santa Cruz de Tenerife,Friday,9,2023,14884
2023-09-02,"Balears, Illes",Saturday,9,2023,23509
2023-09-02,"Palmas, Las",Saturday,9,2023,15638
2023-09-02,Santa Cruz de Tenerife,Saturday,9,2023,12908
2023-09-03,"Balears, Illes",Sunday,9,2023,26510
2023-09-03,"Palmas, Las",Sunday,9,2023,16946
2023-09-03,Santa Cruz de Tenerife,Sunday,9,2023,14632
2023-09-04,"Balears, Illes",Monday,9,2023,29920
2023-09-04,"Palmas, Las",Monday,9,2023,17636
2023-09-04,Santa Cruz de Tenerife,Monday,9,2023,14246
2023-09-05,"Balears, Illes",Tuesday,9,2023,24493
2023-09-05,"Palmas, Las",Tuesday,9,2023,15528
2023-09-05,Santa Cruz de Tenerife,Tuesday,9,2023,13374
2023-09-06,"Balears, Illes",Wednesday,9,2023,24772
2023-09-06,"Palmas, Las",Wednesday,9,2023,15374
2023-09-06,Santa Cruz de Tenerife,Wednesday,9,2023,13447
2023-09-07,"Balears, Illes",Thursday,9,2023,28996
2023-09-07,"Palmas, Las",Thursday,9,2023,15488
2023-09-07,Santa Cruz de Tenerife,Thursday,9,2023,15302
2023-09-08,"Balears, Illes",Friday,9,2023,32360
2023-09-08,"Palmas, Las",Friday,9,2023,15814
2023-09-08,Santa Cruz de Tenerife,Friday,9,2023,15608
2023-09-09,"Balears, Illes",Saturday,9,2023,27423
2023-09-09,"Palmas, Las",Saturday,9,2023,15736
2023-09-09,Santa Cruz de Tenerife,Saturday,9,2023,12938
2023-09-10,"Balears, Illes",Sunday,9,2023,27766
2023-09-10,"Palmas, Las",Sunday,9,2023,19484
2023-09-10,Santa Cruz de Tenerife,Sunday,9,2023,14599
2023-09-11,"Balears, Illes",Monday,9,2023,26685
2023-09-11,"Palmas, Las",Monday,9,2023,17543
2023-09-11,Santa Cruz de Tenerife,Monday,9,2023,14215
2023-09-12,"Balears, Illes",Tuesday,9,2023,22170
2023-09-12,"Palmas, Las",Tuesday,9,2023,14487
2023-09-12,Santa Cruz de Tenerife,Tuesday,9,2023,13556
2023-09-13,"Balears, Illes",Wednesday,9,2023,21447
2023-09-13,"Palmas, Las",Wednesday,9,2023,15266
2023-09-13,Santa Cruz de Tenerife,Wednesday,9,2023,12766
2023-09-14,"Balears, Illes",Thursday,9,2023,24190
2023-09-14,"Palmas, Las",Thursday,9,2023,18117
2023-09-14,Santa Cruz de Tenerife,Thursday,9,2023,16476
2023-09-15,"Balears, Illes",Friday,9,2023,26798
2023-09-15,"Palmas, Las",Friday,9,2023,16684
2023-09-15,Santa Cruz de Tenerife,Friday,9,2023,15842
2023-09-16,"Balears, Illes",Saturday,9,2023,23442
2023-09-16,"Palmas, Las",Saturday,9,2023,14524
2023-09-16,Santa Cruz de Tenerife,Saturday,9,2023,12648
2023-09-17,"Balears, Illes",Sunday,9,2023,26587
2023-09-17,"Palmas, Las",Sunday,9,2023,16827
2023-09-17,Santa Cruz de Tenerife,Sunday,9,2023,14848
2023-09-18,"Balears, Illes",Monday,9,2023,27762
2023-09-18,"Palmas, Las",Monday,9,2023,17031
2023-09-18,Santa Cruz de Tenerife,Monday,9,2023,14764
2023-09-19,"Balears, Illes",Tuesday,9,2023,23134
2023-09-19,"Palmas, Las",Tuesday,9,2023,14137
2023-09-19,Santa Cruz de Tenerife,Tuesday,9,2023,12614
2023-09-20,"Balears, Illes",Wednesday,9,2023,23639
2023-09-20,"Palmas, Las",Wednesday,9,2023,15612
2023-09-20,Santa Cruz de Tenerife,Wednesday,9,2023,13438
2023-09-21,"Balears, Illes",Thursday,9,2023,26585
2023-09-21,"Palmas, Las",Thursday,9,2023,16489
2023-09-21,Santa Cruz de Tenerife,Thursday,9,2023,13455
2023-09-22,"Balears, Illes",Friday,9,2023,29194
2023-09-22,"Palmas, Las",Friday,9,2023,16544
2023-09-22,Santa Cruz de Tenerife,Friday,9,2023,15095
2023-09-23,"Balears, Illes",Saturday,9,2023,23608
2023-09-23,"Palmas, Las",Saturday,9,2023,14887
2023-09-23,Santa Cruz de Tenerife,Saturday,9,2023,12320
2023-09-24,"Balears, Illes",Sunday,9,2023,24441
2023-09-24,"Palmas, Las",Sunday,9,2023,17017
2023-09-24,Santa Cruz de Tenerife,Sunday,9,2023,15949
2023-09-25,"Balears, Illes",Monday,9,2023,23758
2023-09-25,"Palmas, Las",Monday,9,2023,15858
2023-09-25,Santa Cruz de Tenerife,Monday,9,2023,13884
2023-09-26,"Balears, Illes",Tuesday,9,2023,22561
2023-09-26,"Palmas, Las",Tuesday,9,2023,14387
2023-09-26,Santa Cruz de Tenerife,Tuesday,9,2023,12129
2023-09-27,"Balears, Illes",Wednesday,9,2023,19452
2023-09-27,"Palmas, Las",Wednesday,9,2023,15012
2023-09-27,Santa Cruz de Tenerife,Wednesday,9,2023,12714
2023-09-28,"Balears, Illes",Thursday,9,2023,24231
2023-09-28,"Palmas, Las",Thursday,9,2023,16663
2023-09-28,Santa Cruz de Tenerife,Thursday,9,2023,14198
2023-09-29,"Balears, Illes",Friday,9,2023,28674
2023-09-29,"Palmas, Las",Friday,9,2023,17453
2023-09-29,Santa Cruz de Tenerife,Friday,9,2023,15342
2023-09-30,"Balears, Illes",Saturday,9,2023,22141
2023-09-30,"Palmas, Las",Saturday,9,2023,15741
2023-09-30,Santa Cruz de Tenerife,Saturday,9,2023,13886
2023-10-01,"Balears, Illes",Sunday,10,2023,23643
2023-10-01,"Palmas, Las",Sunday,10,2023,17961
2023-10-01,Santa Cruz de Tenerife,Sunday,10,2023,14536
2023-10-02,"Balears, Illes",Monday,10,2023,25542
2023-10-02,"Palmas, Las",Monday,10,2023,16172
2023-10-02,Santa Cruz de Tenerife,Monday,10,2023,14804
2023-10-03,"Balears, Illes",Tuesday,10,2023,21308
2023-10-03,"Palmas, Las",Tuesday,10,2023,14724
2023-10-03,Santa Cruz de Tenerife,Tuesday,10,2023,13541
2023-10-04,"Balears, Illes",Wednesday,10,2023,21513
2023-10-04,"Palmas, Las",Wednesday,10,2023,16562
2023-10-04,Santa Cruz de Tenerife,Wednesday,10,2023,13854
2023-10-05,"Balears, Illes",Thursday,10,2023,23484
2023-10-05,"Palmas, Las",Thursday,10,2023,16694
2023-10-05,Santa Cruz de Tenerife,Thursday,10,2023,14927
2023-10-06,"Balears, Illes",Friday,10,2023,28835
2023-10-06,"Palmas, Las",Friday,10,2023,17816
2023-10-06,Santa Cruz de Tenerife,Friday,10,2023,16082
2023-10-07,"Balears, Illes",Saturday,10,2023,21743
2023-10-07,"Palmas, Las",Saturday,10,2023,16265
2023-10-07,Santa Cruz de Tenerife,Saturday,10,2023,13812
2023-10-08,"Balears, Illes",Sunday,10,2023,23979
2023-10-08,"Palmas, Las",Sunday,10,2023,17231
2023-10-08,Santa Cruz de Tenerife,Sunday,10,2023,15144
2023-10-09,"Balears, Illes",Monday,10,2023,23117
2023-10-09,"Palmas, Las",Monday,10,2023,16210
2023-10-09,Santa Cruz de Tenerife,Monday,10,2023,13790
2023-10-10,"Balears, Illes",Tuesday,10,2023,20359
2023-10-10,"Palmas, Las",Tuesday,10,2023,16000
2023-10-10,Santa Cruz de Tenerife,Tuesday,10,2023,14921
2023-10-11,"Balears, Illes",Wednesday,10,2023,24696
2023-10-11,"Palmas, Las",Wednesday,10,2023,18562
2023-10-11,Santa Cruz de Tenerife,Wednesday,10,2023,16085
2023-10-12,"Balears, Illes",Thursday,10,2023,26887
2023-10-12,"Palmas, Las",Thursday,10,2023,16544
2023-10-12,Santa Cruz de Tenerife,Thursday,10,2023,14409
2023-10-13,"Balears, Illes",Friday,10,2023,23132
2023-10-13,"Palmas, Las",Friday,10,2023,15731
2023-10-13,Santa Cruz de Tenerife,Friday,10,2023,15196
2023-10-14,"Balears, Illes",Saturday,10,2023,18856
2023-10-14,"Palmas, Las",Saturday,10,2023,17538
2023-10-14,Santa Cruz de Tenerife,Saturday,10,2023,15242
2023-10-15,"Balears, Illes",Sunday,10,2023,24453
2023-10-15,"Palmas, Las",Sunday,10,2023,22054
2023-10-15,Santa Cruz de Tenerife,Sunday,10,2023,17733
2023-10-16,"Balears, Illes",Monday,10,2023,23329
2023-10-16,"Palmas, Las",Monday,10,2023,19208
2023-10-16,Santa Cruz de Tenerife,Monday,10,2023,16172
2023-10-17,"Balears, Illes",Tuesday,10,2023,18373
2023-10-17,"Palmas, Las",Tuesday,10,2023,14982
2023-10-17,Santa Cruz de Tenerife,Tuesday,10,2023,13620
2023-10-18,"Balears, Illes",Wednesday,10,2023,17072
2023-10-18,"Palmas, Las",Wednesday,10,2023,16149
2023-10-18,Santa Cruz de Tenerife,Wednesday,10,2023,13291
2023-10-19,"Balears, Illes",Thursday,10,2023,20039
2023-10-19,"Palmas, Las",Thursday,10,2023,16338
2023-10-19,Santa Cruz de Tenerife,Thursday,10,2023,14478
2023-10-20,"Balears, Illes",Friday,10,2023,23614
2023-10-20,"Palmas, Las",Friday,10,2023,18504
2023-10-20,Santa Cruz de Tenerife,Friday,10,2023,14706
2023-10-21,"Balears, Illes",Saturday,10,2023,18742
2023-10-21,"Palmas, Las",Saturday,10,2023,15528
2023-10-21,Santa Cruz de Tenerife,Saturday,10,2023,14469
2023-10-22,"Balears, Illes",Sunday,10,2023,21074
2023-10-22,"Palmas, Las",Sunday,10,2023,17203
2023-10-22,Santa Cruz de Tenerife,Sunday,10,2023,16198
2023-10-23,"Balears, Illes",Monday,10,2023,22585
2023-10-23,"Palmas, Las",Monday,10,2023,17789
2023-10-23,Santa Cruz de Tenerife,Monday,10,2023,15876
2023-10-24,"Balears, Illes",Tuesday,10,2023,19564
2023-10-24,"Palmas, Las",Tuesday,10,2023,16020
2023-10-24,Santa Cruz de Tenerife,Tuesday,10,2023,14967
2023-10-25,"Balears, Illes",Wednesday,10,2023,16663
2023-10-25,"Palmas, Las",Wednesday,10,2023,15102
2023-10-25,Santa Cruz de Tenerife,Wednesday,10,2023,13732
2023-10-26,"Balears, Illes",Thursday,10,2023,19702
2023-10-26,"Palmas, Las",Thursday,10,2023,18728
2023-10-26,Santa Cruz de Tenerife,Thursday,10,2023,14472
2023-10-27,"Balears, Illes",Friday,10,2023,23037
2023-10-27,"Palmas, Las",Friday,10,2023,18489
2023-10-27,Santa Cruz de Tenerife,Friday,10,2023,14504
2023-10-28,"Balears, Illes",Saturday,10,2023,18308
2023-10-28,"Palmas, Las",Saturday,10,2023,15863
2023-10-28,Santa Cruz de Tenerife,Saturday,10,2023,12395
2023-10-29,"Balears, Illes",Sunday,10,2023,19330
2023-10-29,"Palmas, Las",Sunday,10,2023,17697
2023-10-29,Santa Cruz de Tenerife,Sunday,10,2023,15262
2023-10-30,"Balears, Illes",Monday,10,2023,18969
2023-10-30,"Palmas, Las",Monday,10,2023,15984
2023-10-30,Santa Cruz de Tenerife,Monday,10,2023,16450
2023-10-31,"Balears, Illes",Tuesday,10,2023,16476
2023-10-31,"Palmas, Las",Tuesday,10,2023,14327
2023-10-31,Santa Cruz de Tenerife,Tuesday,10,2023,12721
2023-11-01,"Balears, Illes",Wednesday,11,2023,15204
2023-11-01,"Palmas, Las",Wednesday,11,2023,13090
2023-11-01,Santa Cruz de Tenerife,Wednesday,11,2023,11468
2023-11-02,"Balears, Illes",Thursday,11,2023,15482
2023-11-02,"Palmas, Las",Thursday,11,2023,15341
2023-11-02,Santa Cruz de Tenerife,Thursday,11,2023,13711
2023-11-03,"Balears, Illes",Friday,11,2023,20034
2023-11-03,"Palmas, Las",Friday,11,2023,19045
2023-11-03,Santa Cruz de Tenerife,Friday,11,2023,15016
2023-11-04,"Balears, Illes",Saturday,11,2023,13238
2023-11-04,"Palmas, Las",Saturday,11,2023,17336
2023-11-04,Santa Cruz de Tenerife,Saturday,11,2023,14141
2023-11-05,"Balears, Illes",Sunday,11,2023,17258
2023-11-05,"Palmas, Las",Sunday,11,2023,18328
2023-11-05,Santa Cruz de Tenerife,Sunday,11,2023,15167
2023-11-06,"Balears, Illes",Monday,11,2023,20450
2023-11-06,"Palmas, Las",Monday,11,2023,16435
2023-11-06,Santa Cruz de Tenerife,Monday,11,2023,15152
2023-11-07,"Balears, Illes",Tuesday,11,2023,14922
2023-11-07,"Palmas, Las",Tuesday,11,2023,13929
2023-11-07,Santa Cruz de Tenerife,Tuesday,11,2023,12739
2023-11-08,"Balears, Illes",Wednesday,11,2023,14862
2023-11-08,"Palmas, Las",Wednesday,11,2023,15517
2023-11-08,Santa Cruz de Tenerife,Wednesday,11,2023,17570
2023-11-09,"Balears, Illes",Thursday,11,2023,15671
2023-11-09,"Palmas, Las",Thursday,11,2023,15834
2023-11-09,Santa Cruz de Tenerife,Thursday,11,2023,17942
2023-11-10,"Balears, Illes",Friday,11,2023,18650
2023-11-10,"Palmas, Las",Friday,11,2023,17636
2023-11-10,Santa Cruz de Tenerife,Friday,11,2023,22527
2023-11-11,"Balears, Illes",Saturday,11,2023,15250
2023-11-11,"Palmas, Las",Saturday,11,2023,15337
2023-11-11,Santa Cruz de Tenerife,Saturday,11,2023,19259
2023-11-12,"Balears, Illes",Sunday,11,2023,17533
2023-11-12,"Palmas, Las",Sunday,11,2023,19858
2023-11-12,Santa Cruz de Tenerife,Sunday,11,2023,19540
2023-11-13,"Balears, Illes",Monday,11,2023,18515
2023-11-13,"Palmas, Las",Monday,11,2023,16204
2023-11-13,Santa Cruz de Tenerife,Monday,11,2023,19847
2023-11-14,"Balears, Illes",Tuesday,11,2023,15791
2023-11-14,"Palmas, Las",Tuesday,11,2023,17714
2023-11-14,Santa Cruz de Tenerife,Tuesday,11,2023,18450
2023-11-15,"Balears, Illes",Wednesday,11,2023,14910
2023-11-15,"Palmas, Las",Wednesday,11,2023,19173
2023-11-15,Santa Cruz de Tenerife,Wednesday,11,2023,20639
2023-11-16,"Balears, Illes",Thursday,11,2023,14493
2023-11-16,"Palmas, Las",Thursday,11,2023,20266
2023-11-16,Santa Cruz de Tenerife,Thursday,11,2023,21190
2023-11-17,"Balears, Illes",Friday,11,2023,18825
2023-11-17,"Palmas, Las",Friday,11,2023,24088
2023-11-17,Santa Cruz de Tenerife,Friday,11,2023,24758
2023-11-18,"Balears, Illes",Saturday,11,2023,17158
2023-11-18,"Palmas, Las",Saturday,11,2023,21618
2023-11-18,Santa Cruz de Tenerife,Saturday,11,2023,20014
2023-11-19,"Balears, Illes",Sunday,11,2023,18083
2023-11-19,"Palmas, Las",Sunday,11,2023,23196
2023-11-19,Santa Cruz de Tenerife,Sunday,11,2023,21805
2023-11-20,"Balears, Illes",Monday,11,2023,19874
2023-11-20,"Palmas, Las",Monday,11,2023,20328
2023-11-20,Santa Cruz de Tenerife,Monday,11,2023,22348
2023-11-21,"Balears, Illes",Tuesday,11,2023,15158
2023-11-21,"Palmas, Las",Tuesday,11,2023,18797
2023-11-21,Santa Cruz de Tenerife,Tuesday,11,2023,18871
2023-11-22,"Balears, Illes",Wednesday,11,2023,14425
2023-11-22,"Palmas, Las",Wednesday,11,2023,18986
2023-11-22,Santa Cruz de Tenerife,Wednesday,11,2023,20337
2023-11-23,"Balears, Illes",Thursday,11,2023,14325
2023-11-23,"Palmas, Las",Thursday,11,2023,18676
2023-11-23,Santa Cruz de Tenerife,Thursday,11,2023,20865
2023-11-24,"Balears, Illes",Friday,11,2023,17138
2023-11-24,"Palmas, Las",Friday,11,2023,20941
2023-11-24,Santa Cruz de Tenerife,Friday,11,2023,23057
2023-11-25,"Balears, Illes",Saturday,11,2023,14286
2023-11-25,"Palmas, Las",Saturday,11,2023,19764
2023-11-25,Santa Cruz de Tenerife,Saturday,11,2023,17814
2023-11-26,"Balears, Illes",Sunday,11,2023,16677
2023-11-26,"Palmas, Las",Sunday,11,2023,20339
2023-11-26,Santa Cruz de Tenerife,Sunday,11,2023,20586
2023-11-27,"Balears, Illes",Monday,11,2023,18289
2023-11-27,"Palmas, Las",Monday,11,2023,19962
2023-11-27,Santa Cruz de Tenerife,Monday,11,2023,20503
2023-11-28,"Balears, Illes",Tuesday,11,2023,15210
2023-11-28,"Palmas, Las",Tuesday,11,2023,17730
2023-11-28,Santa Cruz de Tenerife,Tuesday,11,2023,18196
2023-11-29,"Balears, Illes",Wednesday,11,2023,14339
2023-11-29,"Palmas, Las",Wednesday,11,2023,17260
2023-11-29,Santa Cruz de Tenerife,Wednesday,11,2023,19343
